Role,brand,total,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15
,New World Immigration:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,**BDO South Africa**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,**Mazars South Africa**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**PwC South Africa**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Sable International**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Tax Consulting SA**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Black Pen Immigration:**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Global Migration SA:**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,**Intergate Immigration:**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**SA Migration:**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Breytenbachs Immigration Consultants:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Fragomen:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Sable International:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Xpatweb:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Breytenbachs Immigration Consultants:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Hermann Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Immigration South Africa:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa (ISA):,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Move Up (Pty) Ltd:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Sable International:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Immigrating to South Africa:,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Move Up:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,Sable International:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Ibn Immigration Solutions:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,New World Immigration:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Global Migration SA:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Hlatswayo & Associates:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,IBN Immigration Solutions:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Global Migration SA:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,IBN Immigration Solutions:,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,MoveUp:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Videsh Immigration:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,Black Pen Immigration:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,IBN Immigration Solutions:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Xpatweb:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Le Roux Attorneys Inc:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,SA Migration International:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,**Intergate Emigration:**,1,0,0.0,0.0,1.0,,,,,,,,,,,
,**SA Visa Services:**,1,0,0.0,1.0,0.0,,,,,,,,,,,
,**Travel Visa 24:**,1,0,1.0,0.0,0.0,,,,,,,,,,,
,**VFS Global:**,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Move Up Immigration Solutions:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,VisaConnect:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Eisenstein & Associates:,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
,HJW Attorneys:,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
,Intergate Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Le Roux Attorneys:,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,
,Move Up:,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
,New World Immigration:,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
,Xpatweb:,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa (ISA):,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**Black Pen Immigration:**,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,**Immigra:**,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,**Immigration South Africa:**,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,**Le Roux Attorneys:**,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,**New World Immigration:**,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,**Sable International:**,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,HDC Consulting:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Ibn Immigration Solutions:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Black Pen Immigration:**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**IBN Immigration Solutions:**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Pathfinder Immigration:**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Sable International:**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Global Migration SA:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,IBN Consulting:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Ibhar Immigration Solutions:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Immigration Direct South Africa:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Le Roux Attorneys:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa (ISA):,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Le Roux Attorneys:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Ibn Immigration Solutions:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Breytenbachs Immigration Consultants:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Intergate Immigration:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,SA Migration International:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,**Black Pen Immigration:**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Immigration South Africa:**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Intergate Immigration:**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**Move Up:**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,IBN Immigration Solutions:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Sable International:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa (IBN Immigration Solutions):,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Relocate Global:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,IBN Business & Immigration Solutions:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Move Up Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Immigration and Visa Services (IVS):,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Pathfinder Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,Immigration South Africa:,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Move Up Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,Sable International:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,**Black Pen Immigration**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**New World Immigration**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**SA Immigration (South African Immigration)**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Compliance Partners:**,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,**LWO (LabourWise Organisation):**,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
,**Labour Protect:**,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,**LabourMan:**,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,**Pro-Labour Consulting:**,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,**SEESA:**,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,Avasa Consulting:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,SA Tender Assist:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Tender Experts SA:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,TenderConnect:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,The Tender Factory:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Hanna Legal:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa (ISA):,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,African Impact:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,GoEco:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Love Volunteers:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,PMGY:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Projects Abroad:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Global Migration SA,1,0,0.0,1.0,,,,,,,,,,,,
,Move Up (UK Immigration & Visas),1,0,1.0,0.0,,,,,,,,,,,,
,Global Migration SA:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Visa Logistics:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Breytenbachs Immigration Consultants,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Global Migration SA,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Move Up Immigration,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Philip Gamble & Partners,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Sable International,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Global Migration SA:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Immigration South Africa (Malan & Mohale Attorneys Inc.):,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Intergate Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Move Up Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Hlatswayo & Associates,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,IMCOSA,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Pathfinder Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,IBN Business & Immigration Solutions:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Move Up Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Xpatweb:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,**Black Pen Immigration**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Immigration Lawyers South Africa (ILASA)**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**Immigration South Africa (ISA)**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Intergate Immigration**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**SA Migration International**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Travel Visa Consultants (TVC):,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Visa Application SA:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Visa Genie:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,**Black Pen Immigration:**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Intergate Immigration:**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Le Roux Attorneys (Immigration South Africa):**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**SA Migration International:**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**Xpatweb:**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Immigration South Africa:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,New World Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Sable International:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Xpatweb:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Global Migration SA:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,IBN Consulting:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Smit & Van Wyk Immigration Attorneys:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,HGG Attorneys:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Horgan Attorneys & Immigration Consultants:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Intergate Emigration:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Move Up Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Sable International:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Intergate Immigration:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Le Roux Attorneys:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,SA Migration International:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Black Pen Immigration,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Eisenberg & Partners,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Global Migration,1,0,0.0,0.0,1.0,,,,,,,,,,,
,IBN Business & Immigration Solutions,1,0,0.0,1.0,0.0,,,,,,,,,,,
,**Black Pen Immigration**,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,**Fragomen South Africa**,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,**Ibn Immigration Solutions**,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,**Immigration South Africa (ISA)**,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,**Pathways Immigration Consultants**,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Hlawula Immigration:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,IBN Immigration Solutions:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Move Up:,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Sable International:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Global Migration SA:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Ibn Immigration Solutions:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Immigration Direct SA:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Immigration South Africa (ISA):,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Fragomen:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Ibn Immigration Solutions:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,**BDO South Africa**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,**ENSafrica**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Fragomen**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Smit & Van Wyk Inc.**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Xpatweb**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,IBN Business & Immigration Solutions:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Sable International:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,IBN Business & Immigration Solutions:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Le Roux Attorneys:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,Pathfinder Immigration:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,Sable International:,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,Immigration Lawyers South Africa (ILSA):,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,Le Roux Attorneys:,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,Migration Services (Pty) Ltd:,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
,Sable International:,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,BDO South Africa:,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,Deloitte South Africa:,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,Move Up Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,PwC South Africa:,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,Sable International:,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,Xpatweb:,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Eisenman & Associates:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Global Migration SA:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Move Up Immigration:,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Sable International:,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,**Black Pen Immigration**,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,**Ibn Immigration Solutions**,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,**Immigration South Africa**,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,**Intergate Immigration**,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,**Sable International**,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,**Xpatweb**,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Black Pen Immigration:,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Global Migration SA:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,IMCOSA:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Intergate Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,**Black Pen Immigration:**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Houghton Harper:**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Intergate Immigration:**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Le Roux Attorneys Inc.:**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,**SA Migration International:**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Intergate Immigration:,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,Le Roux Attorneys:,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,SA Migration International:,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Sable International:,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Black Pen Immigration:,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Expat Immigration Services South Africa (EISSA):,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
,Fragomen:,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,
,Hlawula Attorneys:,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,IBN Consulting:,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
,Intergate Immigration:,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Xpatweb:,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Hlatshwayo & Associates:,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Sable International:,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration:,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
